,Open,High,Low,Close,Volume,SMA_10,SMA_30,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Mid,ATR,OBV,Daily_Return
2017-12-27,0.18192860125961655,0.18324109208066006,0.19411588672470773,0.18557721288919857,0.11082254968164174,0.18146904167426461,0.17998125688376834,0.5936957961800444,0.6606136411578264,0.6383219803379973,0.5251242986819401,0.18281893170459235,0.18302455381818308,0.17897866570924179,0.0653464364141825,0.3331480765337393,0.5278891428680508
2017-12-28,0.18783681212302675,0.18634745874705713,0.19896620325011963,0.18678347808471626,0.10804800773607579,0.1818566215863666,0.18030409802902667,0.6120429756761663,0.6640395572690736,0.6395592781501359,0.5325687389045465,0.18369364503330599,0.18382395009999794,0.1798231098261648,0.06155302581366193,0.33819643954721557,0.5051728941879423
2017-12-29,0.18948826386206793,0.1862379022459247,0.19907486712571323,0.18557721288919857,0.0736090058367386,0.18226657074528443,0.18080255706500856,0.5831832984633945,0.6651352756878408,0.640811655443405,0.5327253587301896,0.18428175006432929,0.18375687286610407,0.18009205882082777,0.05766735787447315,0.3343765641731058,0.48407101144529807
2018-01-01,0.18948826386206793,0.1862379022459247,0.19907486712571323,0.18557721288919857,0.0736090058367386,0.18226657074528443,0.18080255706500856,0.5831832984633945,0.6651352756878408,0.640811655443405,0.5327253587301896,0.18428175006432929,0.18375687286610407,0.18009205882082777,0.05766735787447315,0.3343765641731058,0.49460670735994955
2018-01-02,0.1888276796806386,0.18693226502493218,0.19882146008561255,0.18736843094552472,0.09058063410524084,0.18252371378571156,0.1812413048465236,0.6128503646146559,0.6673240289816242,0.6423379923760275,0.5355707822946901,0.18519706128843838,0.18424392003545745,0.18080297433726114,0.05563325140783329,0.338801841399706,0.5102967436000264
2018-01-03,0.1902221308594281,0.18952702021345372,0.20139143541005752,0.19153573181040598,0.10823161712953236,0.18330631705089853,0.181974222392175,0.6761722455207637,0.6726677264453867,0.6448394357820252,0.5456985184232174,0.18477687337302245,0.18780841447837585,0.18234893393187526,0.05465241051721348,0.34385675401851035,0.5309536575389083
2018-01-04,0.1949928592178857,0.19526486706169385,0.20635046562195017,0.19310767698131784,0.1257601938915195,0.18477466004175472,0.18274485300013363,0.6982241371312539,0.6778844062611887,0.6480905303690468,0.5534846110778685,0.18487018898965873,0.190565266937638,0.18375948522045474,0.05634494042298706,0.3495369356259669,0.5081819729724857
2018-01-05,0.19770843820272113,0.20125846358938912,0.20776212613665454,0.20327012056704621,0.1417790934184193,0.1872864890235781,0.18367639967672775,0.812595621958419,0.6913425872830296,0.6539160465238368,0.5802232935026702,0.1884354232514514,0.19033018579339786,0.18547471350820746,0.06524160599283016,0.3557885339116004,0.5820441151351022
2018-01-08,0.20365337087766253,0.20666729226240346,0.21373458686087457,0.20502471482373255,0.10240915925258737,0.189869120519048,0.18474748842092506,0.8284608466544976,0.7028825581936571,0.6613414881938072,0.5968405798047077,0.1923016959594332,0.18933322160464253,0.18696800961619878,0.07041540087402548,0.36063575126811276,0.5093501033762646
2018-01-09,0.2086441664807854,0.20480335814667625,0.21587017243420267,0.20418389464739647,0.10040373665516727,0.1922616807848148,0.18564509041239038,0.8053666273725781,0.7102501476886899,0.6690471489903728,0.5997510162030003,0.19533868314528097,0.18865399914468636,0.18819235975156176,0.06856036632240137,0.3558600701564613,0.48756993144500516
2018-01-10,0.20394700365857707,0.20144119250998696,0.2115266096847128,0.2037087838159811,0.11933386512053959,0.19449400646182605,0.18647481111374256,0.7917629088797078,0.7146224356461999,0.6762592974164909,0.5946252548625458,0.19772403588582133,0.1886900798805561,0.18943552205254746,0.06889599937506868,0.3504091247354869,0.4906228536974403
2018-01-11,0.20435069020048816,0.20484002836551854,0.21594266798214642,0.20685255667969868,0.08856501098596203,0.1966629700720303,0.18728944416612867,0.825056051640529,0.7201369801838171,0.6833503257418257,0.593367266679624,0.2005448550701922,0.18818607486007868,0.19063543299379118,0.0670889903483784,0.3547625018502635,0.5209963649032539
2018-01-12,0.20919469126456366,0.20619217153709032,0.2196709032970092,0.207766389499102,0.08048007736075777,0.19880212099443564,0.18857550312257956,0.8344179067267967,0.7243030003084177,0.6900213454938127,0.5890049369046382,0.2031537378496921,0.18805452644288287,0.19191056691023192,0.0614154893538687,0.35882747801042786,0.5022226124295083
2018-01-15,0.20919469126456366,0.20619217153709032,0.2196709032970092,0.207766389499102,0.08048007736075777,0.19880212099443564,0.18857550312257956,0.8344179067267967,0.7243030003084177,0.6900213454938127,0.5890049369046382,0.2031537378496921,0.18805452644288287,0.19191056691023192,0.0614154893538687,0.35882747801042786,0.49460670735994955
2018-01-16,0.21308458681320283,0.21200305211838785,0.22039483891249598,0.20886304762143912,0.14613063604333998,0.20117604870459613,0.18955607809319633,0.8458647156589436,0.7275437891767753,0.6961346688317359,0.5832125416373685,0.2055606979391792,0.18839538865601527,0.19331547152708997,0.06456208523754092,0.3652343019423364,0.5037272576773153
2018-01-17,0.21315801283110322,0.21280712253843773,0.2233630391100315,0.21467545314793232,0.12955886823169874,0.2039599255736744,0.19097036792560682,0.8998502896143301,0.7346341788433114,0.7027242166414952,0.5881587458934099,0.20894539817496244,0.18798263732031603,0.19485014533334769,0.06591002898698897,0.3710499876066912,0.5428261440542904
2018-01-18,0.21800208854408995,0.21660794748780146,0.228068656334496,0.21880624769127985,0.14321736700049575,0.20674008072226105,0.19294157562613926,0.9314816572189311,0.74301542371379,0.7100040387205075,0.5953281328744133,0.2127201422466392,0.18769722284545273,0.1966481184405123,0.06383196476556632,0.37735289113406123,0.5284288836625988
2018-01-19,0.2199470851850727,0.21825256490760456,0.22767049562757088,0.21730746201106801,0.13484681876324794,0.2092071831870275,0.1947166691405627,0.883732706584782,0.7468074627764064,0.7167364859370029,0.5896429402084545,0.2152262151071832,0.18911085888945803,0.1986341708954211,0.06498982977080311,0.37134857683625827,0.48244756953817836
2018-01-22,0.21928654843969916,0.22073774451412528,0.2294079845208997,0.22326606904085514,0.157375691340369,0.21124571591384403,0.19655084971832562,0.9297404239171407,0.7542531819193168,0.723906471384555,0.5941873380473356,0.21839575919713228,0.19046279618415726,0.20093054551020742,0.06727574219968027,0.3781565277078142,0.5431083852689872
2018-01-23,0.22563519692326586,0.2250502383221009,0.2359596524596135,0.2244358572843658,0.08246917912320395,0.21322462925335037,0.19821657141298796,0.9378589586812034,0.7597937353256987,0.7309700011685506,0.593081658924772,0.2211794275602354,0.19222719157919468,0.20323256377468066,0.06558446606245641,0.3822924579256992,0.5040036779008055
2018-01-24,0.22728649770952472,0.22483084014538943,0.2341497012636705,0.22407020667849817,0.09760471345714047,0.2152519848421182,0.19971886108416323,0.9257709208035776,0.762277024290777,0.7372158321605473,0.584588804222131,0.22328005627461622,0.19455686177596246,0.20546310789792535,0.06667765596666883,0.37761662190860446,0.4916769574191472
2018-01-25,0.22710304971155362,0.2249039989986736,0.23747987323729966,0.22651947834727984,0.11272596706047483,0.21757747329716073,0.20133429499235014,0.9442858391319886,0.7650893736713622,0.7428863484691725,0.5786134205454269,0.22530543961501115,0.19710553206655515,0.20776324343481897,0.0627286895475841,0.3828318543111613,0.5142470860137709
2018-01-26,0.22992878172453765,0.2282297558845409,0.23795049414971828,0.23054063644792025,0.08086973729576005,0.21999240879803053,0.20295099142304376,0.9717460091761174,0.769664598682849,0.7485190059325262,0.5782202076958468,0.22788580896284466,0.1991040400018301,0.21007654295459674,0.06329938691028145,0.3869107301892996,0.5266792977191281
2018-01-29,0.23348843712041803,0.23005707974093334,0.23769711588702644,0.2251303878488283,0.09419161884322003,0.22176262134637106,0.20440048442301775,0.8042801222634144,0.7663460826066919,0.752230000579555,0.5582612653001762,0.22890367723688176,0.20203773357845858,0.21204943293763864,0.06728001317988805,0.38235664405791425,0.4518305609269068
2018-01-30,0.22277278904161144,0.22059155109440728,0.2310006324230192,0.22041472855325192,0.13288219825326264,0.22294028389436607,0.20573683520601624,0.6823433590061234,0.7575600535100548,0.7530936243513601,0.5286876529083877,0.22847180036218628,0.2061128484898365,0.21384176995020307,0.06982611671612451,0.3764224105371215,0.45688031951971614
2018-01-31,0.22262595918792963,0.22128590622071295,0.2317245541907774,0.22290047717404068,0.11623086637112356,0.22377880279123355,0.20704552462589818,0.713044989788385,0.7516325897817826,0.752364276495801,0.5121425916841177,0.22793352921129134,0.21037083301830153,0.21566983950032967,0.06880020542752788,0.38176266762805167,0.5147009204619324
2018-02-01,0.22614896796572162,0.22779123335064397,0.2355614916135372,0.22834732020324597,0.19439746537432856,0.22475148926269797,0.20857547162011789,0.7730630139356458,0.7509078835201705,0.7516071553433272,0.511854130238879,0.22819119576039842,0.21393478977280225,0.2175637395419979,0.07220635463645861,0.3898912372539222,0.5383967083396611
2018-02-02,0.22240583064604888,0.21850841339265162,0.22325447318355648,0.21076404896810533,0.2508675543840823,0.22408440604578375,0.2096779921246462,0.4507512191853716,0.7317470112915951,0.7464104275666426,0.46574309966717503,0.22651769302564706,0.21751192421501334,0.2184721329339003,0.09268324308105957,0.3797483001227105,0.35492104383634787
2018-02-05,0.2039836809437464,0.2090428379513972,0.20265834070503827,0.19380217817625375,0.305668838017753,0.22108064226506005,0.21019970783522265,0.27016924659241875,0.6989678612910208,0.734399014106611,0.394963815266675,0.22780532416919624,0.21518816580506892,0.217985021747687,0.11835665571163623,0.3676505241212504,0.35449705242646534
2018-02-06,0.19113958014537127,0.20600950142176813,0.19628764982545263,0.2073277849892203,0.35523113362479625,0.21933652068402684,0.2111501125579973,0.4280146646535718,0.6857057283172794,0.7216122168443198,0.38691045621098274,0.22769208141884306,0.21554558726105957,0.21810351119279955,0.1478263819918872,0.38151625692093155,0.6107905319984757
2018-02-07,0.20908461245350382,0.2139035165639562,0.21786108663014694,0.20615799674570953,0.1561312276736078,0.21751041945129815,0.21202508711608567,0.4165288359964752,0.6735155265083436,0.7084619520511282,0.38313537795567565,0.22757014767013295,0.2158777986919104,0.2182050757329209,0.15218647759916326,0.3747526978188213,0.4848682277382761
2018-02-08,0.20702955217131377,0.2042552366320354,0.19733734749194612,0.18499226002839012,0.22507451481217777,0.2132768321469701,0.21213445893584662,0.24699005939060287,0.6427504635093475,0.6905702932495253,0.3338898968623594,0.23038984180408645,0.21099907783363078,0.21724213914885052,0.17457829549943424,0.36552983468941697,0.3179308285046488
2018-02-09,0.18875418930724444,0.19471654460143664,0.18821561622884422,0.19398488600108124,0.3275305964653152,0.20955007251179544,0.21242359881031572,0.3390161104850184,0.6272742674224209,0.6725488002698161,0.33254140176748553,0.23130097870468264,0.208712728539761,0.21658011713082906,0.19482586820440098,0.37840745036527146,0.5734876225713513
2018-02-12,0.2006442271516922,0.20067368978427655,0.20942717132205754,0.2018444356384814,0.20167247756395218,0.20717613282506056,0.2129415451336956,0.4109065618452054,0.6228448839612876,0.6570703057586434,0.35895371485104033,0.23145982912575275,0.20793121449266214,0.216275441642673,0.1914096583490061,0.38679552990891825,0.5620905683923724
